genre,video_link,artist,song
blues,https://www.youtube.com/watch?v=7hQPDQidI2c,Joe Bonamassa,Blues Deluxe
blues,https://www.youtube.com/watch?v=Cq2ZM5XvLZY,Eric Clapton,Old Love
blues,https://www.youtube.com/watch?v=1RKA7W2PkVM,B.B. King & Eric Clapton,Help the Poor
blues,https://www.youtube.com/watch?v=IgMP9O-cIV8,Tom Waits,Jockey Full of Bourbon
blues,https://www.youtube.com/watch?v=duRp_avXtMM,Little Walter,My Babe
blues,https://www.youtube.com/watch?v=C43uCfii_AA,The Blues Brothers,Peter Gunn Theme
blues,https://www.youtube.com/watch?v=LG95MseHfgA,Muddy Waters,I Can't Be Satisfied
blues,https://www.youtube.com/watch?v=vkUpfw4Hf3w,Gary Moore,Parisienne Walkways
blues,https://www.youtube.com/watch?v=1RKA7W2PkVM,B.B. King & Eric Clapton,Key to the Highway
blues,https://www.youtube.com/watch?v=3C4PsXoFslM,Howlin' Wolf,Killing Floor
blues,https://www.youtube.com/watch?v=CnI_LuCJ4Ek,Ray Charles,I Got a Woman
blues,https://www.youtube.com/watch?v=_bpS-cOBK6Q,Booker T. & the MG's,Green Onions
blues,https://www.youtube.com/watch?v=rXwMrBb2x1Q,The Jimi Hendrix Experience,Hey Joe
blues,https://www.youtube.com/watch?v=NdHHsoW6mMg,Jimi Hendrix,Little Wing
blues,https://www.youtube.com/watch?v=b-D5yAAXYng,Ben E. King,Stand By Me
blues,https://www.youtube.com/watch?v=32q0BHIa0fQ,B.B. King & Eric Clapton,Come Rain or Come Shine
blues,https://www.youtube.com/watch?v=Bcus42ihkTI,Etta James,I'd Rather Go Blind
blues,https://www.youtube.com/watch?v=l45f28PzfCI,B.B. King,How Blue Can You Get?
blues,https://www.youtube.com/watch?v=rLtZKkCIVmI,Tom Waits,Downtown Train
blues,https://www.youtube.com/watch?v=6Vr-DR5HdKw,Howlin' Wolf,The Red Rooster
blues,https://www.youtube.com/watch?v=h0e9_zmlpbs,B.B. King,Paying The Cost To Be The Boss
blues,,B.B. King,Sweet Sixteen
blues,https://www.youtube.com/watch?v=4b04jq7NB1s,Joe Cocker,You Can Leave Your Hat On
blues,https://www.youtube.com/watch?v=NdgrQoZHnNY,Son House,Death Letter
blues,https://www.youtube.com/watch?v=L0xLLPJ0bOw,Eric Clapton,I Shot The Sheriff
blues,,John Lee Hooker,Hobo Blues
blues,https://www.youtube.com/watch?v=7VE9I8su8Oo,Stevie Ray Vaughan and Double Trouble,Mary Had a Little Lamb
blues,https://www.youtube.com/watch?v=32GZ3suxRn4,John Mayer,Slow Dancing in a Burning Room
blues,https://www.youtube.com/watch?v=5nhzNqYs_BI,B.B. King,Ain't Nobody Home
blues,https://www.youtube.com/watch?v=N8fdbgGJZps,B.B. King & Eric Clapton,Worried Life Blues
blues,https://www.youtube.com/watch?v=wDvIGZ-_au4,The Blues Brothers,Everybody Needs Somebody to Love
blues,https://www.youtube.com/watch?v=eXV4WyQMHFM,Joe Cocker,With A Little Help From My Friends
blues,https://www.youtube.com/watch?v=5mKOsHPBmTs,J.J. Cale,Cocaine
blues,https://www.youtube.com/watch?v=_EOwNItKOyo,Muddy Waters,Baby Please Don't Go
blues,https://www.youtube.com/watch?v=yoHDrzw-RPg,Big Mama Thornton,Hound Dog
blues,https://www.youtube.com/watch?v=nHpqQaf0EK8,Sonny Boy Williamson,Bring It on Home
alternative,https://www.youtube.com/watch?v=1uYWYWPc9HU,Radiohead,Karma Police
alternative,https://www.youtube.com/watch?v=XFkzRNyygfk,Radiohead,Creep
alternative,https://www.youtube.com/watch?v=dvgZkm1xWPE,Coldplay,Viva la Vida
alternative,https://www.youtube.com/watch?v=hTWKbfoikeg,Nirvana,Smells Like Teen Spirit
alternative,https://www.youtube.com/watch?v=bx1Bh8ZvH84,Oasis,Wonderwall
alternative,https://www.youtube.com/watch?v=d020hcWA_Wg,Coldplay,Clocks
alternative,https://www.youtube.com/watch?v=6Ejga4kJUts,The Cranberries,Zombie
alternative,https://www.youtube.com/watch?v=fHiGbolFFGw,Radiohead,Paranoid Android
alternative,https://www.youtube.com/watch?v=Y5fBdpreJiU,The Killers,Somebody Told Me
alternative,https://www.youtube.com/watch?v=GemKqzILV4w,Snow Patrol,Chasing Cars
alternative,https://www.youtube.com/watch?v=Pgum6OT_VH8,Muse,Starlight
alternative,https://www.youtube.com/watch?v=Ijk4j-r7qPA,Franz Ferdinand,Take Me Out
alternative,https://www.youtube.com/watch?v=pta-gf6JaHQ,Muse,Supermassive Black Hole
alternative,https://www.youtube.com/watch?v=vabnZ9-ex7o,Nirvana,Come as You Are
alternative,https://www.youtube.com/watch?v=RB-RcX5DS5A,Coldplay,The Scientist
alternative,https://www.youtube.com/watch?v=O2IuJPh6h_A,Muse,Time Is Running Out
alternative,https://www.youtube.com/watch?v=yKNxeF4KMsY,Coldplay,Yellow
alternative,https://www.youtube.com/watch?v=k4V3Mo61fJM,Coldplay,Fix You
alternative,https://www.youtube.com/watch?v=0J2QdDbelmY,The White Stripes,Seven Nation Army
alternative,https://www.youtube.com/watch?v=UclCCFNG9q4,Gorillaz,Clint Eastwood
alternative,https://www.youtube.com/watch?v=SSbBvKaM6sk,Blur,Song 2
alternative,https://www.youtube.com/watch?v=gGdGFtwCNBE,The Killers,Mr. Brightside
alternative,https://www.youtube.com/watch?v=RF0HhrwIwp0,Kings of Leon,Sex on Fire
alternative,https://www.youtube.com/watch?v=YlUKcNNmywk,Red Hot Chili Peppers,Californication
alternative,https://www.youtube.com/watch?v=GLvohMXgcBo,Red Hot Chili Peppers,Under the Bridge
alternative,https://www.youtube.com/watch?v=fe4EK4HSPkI,MGMT,Kids
alternative,https://www.youtube.com/watch?v=YgSPaXgAdzE,Beck,Loser
alternative,https://www.youtube.com/watch?v=cjVQ36NhbMk,The Fray,How to Save a Life
alternative,https://www.youtube.com/watch?v=u5CVsCnxyXg,Radiohead,No Surprises
alternative,https://www.youtube.com/watch?v=xwtdhWltSIg,R.E.M.,Losing My Religion
alternative,https://www.youtube.com/watch?v=NdYWuo9OFAw,Goo Goo Dolls,Iris
alternative,https://www.youtube.com/watch?v=zuuObGsB0No,Joy Division,Love Will Tear Us Apart
alternative,https://www.youtube.com/watch?v=HyHNuVaZJ-k,Gorillaz,Feel Good Inc.
alternative,https://www.youtube.com/watch?v=ff0oWESdmH0,The Killers,When You Were Young
alternative,https://www.youtube.com/watch?v=3dm_5qWWDV8,Muse,Hysteria
alternative,https://www.youtube.com/watch?v=Sb5aq5HcS1A,Red Hot Chili Peppers,Dani California
alternative,https://www.youtube.com/watch?v=Soa3gO7tL-c,Green Day,Boulevard of Broken Dreams
alternative,https://www.youtube.com/watch?v=0k_1kvDh2UA,Coldplay,Speed of Sound
alternative,https://www.youtube.com/watch?v=Oextk-If8HQ,Keane,Somewhere Only We Know
alternative,https://www.youtube.com/watch?v=OMaycNcPsHI,Placebo,Every You Every Me
alternative,https://www.youtube.com/watch?v=IakDItZ7f7Q,Coldplay,Violet Hill
alternative,https://www.youtube.com/watch?v=1lyu1KKwC74,The Verve,Bitter Sweet Symphony
alternative,https://www.youtube.com/watch?v=uAOR6ib95kQ,Gorillaz,DARE
alternative,https://www.youtube.com/watch?v=6VG6gIvcjU8,Pixies,Where Is My Mind?
alternative,https://www.youtube.com/watch?v=pkcJEvMcnEg,Nirvana,Lithium
alternative,https://www.youtube.com/watch?v=B9dSYgd5Elk,MGMT,Time to Pretend
alternative,https://www.youtube.com/watch?v=AOBs8dU4Pb8,Snow Patrol,Run
alternative,https://www.youtube.com/watch?v=gnhXHvRoUd0,Kings of Leon,Use Somebody
alternative,https://www.youtube.com/watch?v=4aeETEoNfOg,The Smashing Pumpkins,1979
alternative,https://www.youtube.com/watch?v=n5h0qHwNrHk,Radiohead,Fake Plastic Trees
alternative,https://www.youtube.com/watch?v=kcASPx3-HuI,Coldplay,Trouble
alternative,https://www.youtube.com/watch?v=ucX9hVCQT_U,The Cure,Friday I'm in Love
alternative,https://www.youtube.com/watch?v=Q3Yc3HhSl1Q,Muse,Knights of Cydonia
alternative,https://www.youtube.com/watch?v=0wrsZog8qXg,The Postal Service,Such Great Heights
alternative,https://www.youtube.com/watch?v=mzJj5-lubeM,Red Hot Chili Peppers,Scar Tissue
alternative,https://www.youtube.com/watch?v=rn_YodiJO6k,Red Hot Chili Peppers,Otherside
alternative,https://www.youtube.com/watch?v=-JJAXwAaA2w,Placebo,The Bitter End
alternative,https://www.youtube.com/watch?v=8yvGCAvOAfM,30 Seconds to Mars,The Kill
alternative,https://www.youtube.com/watch?v=Xmf5ct3rOSc,The Cure,Just Like Heaven
alternative,https://www.youtube.com/watch?v=eVTXPUF4Oz4,Linkin Park,In the End
alternative,https://www.youtube.com/watch?v=FM7ALFsOH4g,Radiohead,All I Need
alternative,https://www.youtube.com/watch?v=7qFfFVSerQo,Radiohead,High and Dry
alternative,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Charlie Conscience (feat. MMAIO)
alternative,https://www.youtube.com/watch?v=e7bxXjQL3cY,Placebo,Song to Say Goodbye
alternative,https://www.youtube.com/watch?v=1GezTDIb52Q,Juzhin,Railways
alternative,https://www.youtube.com/watch?v=SBjQ9tuuTJQ,Foo Fighters,The Pretender
alternative,https://www.youtube.com/watch?v=eBG7P-K-r1Y,Foo Fighters,Everlong
alternative,https://www.youtube.com/watch?v=jPeheoBa2_Y,Björk,Army of Me
alternative,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Coming Down
alternative,https://www.youtube.com/watch?v=tuK6n2Lkza0,Jet,Are You Gonna Be My Girl
alternative,https://www.youtube.com/watch?v=svwJTnZOaco,Radiohead,Idioteque
alternative,https://www.youtube.com/watch?v=RGv4PRqYqK4,Juzhin,Tupona
alternative,https://www.youtube.com/watch?v=xpqk9MD6vLM,Radiohead,15 Step
alternative,https://www.youtube.com/watch?v=Tr8uesBowS4,Limp Bizkit,Behind Blue Eyes
alternative,https://www.youtube.com/watch?v=Mnd0j8QwQI4,Juzhin,Sakhalin
alternative,https://www.youtube.com/watch?v=fV4DiAyExN0,Hoobastank,The Reason
alternative,https://www.youtube.com/watch?v=gdSWaIvyQ3o,Nirvana,Rape Me
alternative,https://www.youtube.com/watch?v=Q460cEwJgCI,The Cure,Boys Don't Cry
alternative,https://www.youtube.com/watch?v=EH9meoWmAOM,Coldplay,Talk
alternative,https://www.youtube.com/watch?v=aCyGvGEtOwc,Paramore,Misery Business
alternative,https://www.youtube.com/watch?v=vc6vs-l5dkc,Panic! at the Disco,I Write Sins Not Tragedies
alternative,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,3 Simple Minutes
alternative,https://www.youtube.com/watch?v=3mbBbFH9fAg,Soundgarden,Black Hole Sun
alternative,https://www.youtube.com/watch?v=yWeuUwpEQfs,Coldplay,Don't Panic
alternative,https://www.youtube.com/watch?v=DHQngnnHE_0,Placebo,Pure Morning
alternative,https://www.youtube.com/watch?v=sS6t56U9tBg,The Cure,Lullaby
alternative,https://www.youtube.com/watch?v=fgT9zGkiLig,Incubus,Drive
alternative,https://www.youtube.com/watch?v=RRKJiM9Njr8,My Chemical Romance,Welcome to the Black Parade
alternative,https://www.youtube.com/watch?v=JnfyjwChuNU,Red Hot Chili Peppers,By the Way
alternative,https://www.youtube.com/watch?v=kXYiU_JCYtU,Linkin Park,Numb
alternative,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Lost Sense
alternative,https://www.youtube.com/watch?v=NcyQS7D2lFI,Modest Mouse,Float On
alternative,https://www.youtube.com/watch?v=T8XiUrpn6u4,Rage Against the Machine,Killing in the Name
alternative,https://www.youtube.com/watch?v=Y0Dwk1vi5Lw,Nirvana,About a Girl
alternative,https://www.youtube.com/watch?v=NUnXxh5U25Y,Radiohead,Everything in Its Right Place
alternative,https://www.youtube.com/watch?v=8sgycukafqQ,Linkin Park,What I've Done
alternative,https://www.youtube.com/watch?v=pK7egZaT3hs,Arctic Monkeys,I Bet You Look Good on the Dancefloor
alternative,https://www.youtube.com/watch?v=MmZexg8sxyk,MGMT,Electric Feel
alternative,https://www.youtube.com/watch?v=vdkmhquF60o,Bloc Party,Banquet
alternative,https://www.youtube.com/watch?v=PbgKEjNBHqM,Nirvana,In Bloom
classical,https://www.youtube.com/watch?v=4Tr0otuiQuU,Ludwig van Beethoven,Moonlight Sonata
classical,https://www.youtube.com/watch?v=CvFH_6DNRCY,Claude Debussy,Clair de lune
classical,https://www.youtube.com/watch?v=rrVDATvUitA,Johann Sebastian Bach,Air
classical,https://www.youtube.com/watch?v=r30D3SW4OVw,Maurice Ravel,Bolero
classical,https://www.youtube.com/watch?v=BGMwNe9WWmE,Samuel Barber,Adagio For Strings
classical,https://www.youtube.com/watch?v=Zi8vJ_lMxQI,Wolfgang Amadeus Mozart,Requiem
classical,https://www.youtube.com/watch?v=3X9LvC9WkkQ,Johannes Brahms,Hungarian Dance No. 5
classical,https://www.youtube.com/watch?v=hfA7OOeucoc,Franz Schubert,Ave Maria
classical,https://www.youtube.com/watch?v=wfF0zHeU3Zs,Ludwig van Beethoven,Fur Elise
classical,https://www.youtube.com/watch?v=NlprozGcs80,Johann Pachelbel,Canon
classical,https://www.youtube.com/watch?v=k_UOuSklNL4,Ludwig van Beethoven,Für Elise
classical,https://www.youtube.com/watch?v=cKkDMiGUbUw,Johann Strauss II,The Blue Danube
classical,https://www.youtube.com/watch?v=2s-Kz8S4dYw,Edvard Grieg,In the Hall of the Mountain King
classical,https://www.youtube.com/watch?v=GXFSK0ogeg4,Carl Orff,O Fortuna
classical,https://www.youtube.com/watch?v=GGU1P6lBW6Q,Richard Wagner,Ride of the Valkyries
classical,https://www.youtube.com/watch?v=ho9rZjlsyYY,Johann Sebastian Bach,Toccata and Fugue in D Minor
classical,,Wolfgang Amadeus Mozart,Eine kleine Nachtmusik
classical,https://www.youtube.com/watch?v=Ub5B3Ir1F48,Antonio Vivaldi,Spring
classical,https://www.youtube.com/watch?v=rrVDATvUitA,Johann Sebastian Bach,Air on a G String
classical,https://www.youtube.com/watch?v=o6Q8Y9rhLQc,Tomaso Giovanni Albinoni,Adagio in G minor
classical,https://www.youtube.com/watch?v=VbxgYlcNxE8,Pyotr Ilyich Tchaikovsky,1812 Overture
classical,https://www.youtube.com/watch?v=k1-TrAvp_xs,Wolfgang Amadeus Mozart,Lacrimosa
classical,https://www.youtube.com/watch?v=8Af372EQLck,Johann Pachelbel,Canon in D Major
classical,https://www.youtube.com/watch?v=m5qeuVOIbHk,Frédéric Chopin,Nocturne in C# minor
classical,https://www.youtube.com/watch?v=XMbvcp480Y4,Tomaso Giovanni Albinoni,Adagio
classical,https://www.youtube.com/watch?v=a5jq3EOb5yc,Eftos,Valse mortuary
classical,https://www.youtube.com/watch?v=j-RPFIx-u2I,Johann Sebastian Bach,Air on the G String
classical,https://www.youtube.com/watch?v=jy12C58PJOA,Eftos,C10H15N
classical,https://www.youtube.com/watch?v=ynEOo28lsbc,George Gershwin,Rhapsody in Blue
classical,https://www.youtube.com/watch?v=Wod-MudLNPA,Ludwig van Beethoven,Ode to Joy
classical,https://www.youtube.com/watch?v=s3JjU4LWFM8,Pyotr Ilyich Tchaikovsky,Waltz of the Flowers
classical,https://www.youtube.com/watch?v=gXdG9ldi010,Gabriel Fauré,Pavane
classical,https://www.youtube.com/watch?v=9trH72h6EDc,Johann Sebastian Bach,"Jesu, Joy Of Man's Desiring"
classical,https://www.youtube.com/watch?v=3H82i_fApe0,Léo Delibes,Flower Duet
classical,,Antonio Vivaldi,Die vier Jahreszeiten
classical,https://www.youtube.com/watch?v=wCEzh3MwILY,Edvard Grieg,Morning
classical,https://www.youtube.com/watch?v=oMSsVEFKih4,Arvo Pärt,Spiegel im Spiegel
classical,https://www.youtube.com/watch?v=L6P3cIJHWjw,Jean Sibelius,Finlandia
classical,https://www.youtube.com/watch?v=Z_hOR50u7ek,Sergei Prokofiev,Dance of the Knights
classical,https://www.youtube.com/watch?v=8Af372EQLck,Johann Pachelbel,Canon In D
classical,,Giacomo Cataldo,Notturno
classical,https://www.youtube.com/watch?v=dyM2AnA96yE,Edvard Grieg,Peer Gynt - Suite No.1
classical,https://www.youtube.com/watch?v=l_p0SMlkHvQ,Eftos,Zeronin
classical,https://www.youtube.com/watch?v=NNu9SHwDJtk,Giacomo Cataldo,Piccola reminiscenza
classical,https://www.youtube.com/watch?v=kyt3RwhjZ0I,Eftos,Childbed depression
classical,https://www.youtube.com/watch?v=N3iORDe7Mxw,Claude Debussy,Claire de lune
classical,,Giacomo Cataldo,Fantasia
classical,https://www.youtube.com/watch?v=PDIXUbmbXtM,Ludwig van Beethoven,Molto vivace
classical,https://www.youtube.com/watch?v=5xmdBHuYiE0,Antonio Vivaldi,Allegro
classical,https://www.youtube.com/watch?v=n2Ot7f1hxSA,Giacomo Cataldo,Leggenda
classical,https://www.youtube.com/watch?v=YVpl-RNzdE4,Camille Saint-Saëns,Aquarium
classical,https://www.youtube.com/watch?v=CYH5xh6gd0c,Erik Satie,Gnossienne No. 1
classical,https://www.youtube.com/watch?v=YyknBTm_YyM,Camille Saint-Saëns,Danse Macabre
classical,https://www.youtube.com/watch?v=tjkwO5BO4jg,Eftos,Epsilon Indi
classical,https://www.youtube.com/watch?v=FT36za3Gyos,Franz Liszt,Hungarian Rhapsody No. 2
classical,https://www.youtube.com/watch?v=xt_DEczhSjY,Johannes Brahms,Symphonie #3 Op. 90: Poco Alle
classical,https://www.youtube.com/watch?v=ctHztm-qi94,Giacomo Cataldo,Sospiro elaborato
classical,https://www.youtube.com/watch?v=3zLCwPdFE1E,Eftos,Nothing is (not)
classical,https://www.youtube.com/watch?v=S-Xm7s9eGxU,Erik Satie,Gymnopedie No. 1
classical,https://www.youtube.com/watch?v=_UV5GZHYrFs,Giacomo Cataldo,Preludio sinfonico
classical,https://www.youtube.com/watch?v=I6y0eYcIJ5I,Frédéric Chopin,Minute Waltz
classical,https://www.youtube.com/watch?v=S-Xm7s9eGxU,Erik Satie,Gymnopedie No.1
classical,https://www.youtube.com/watch?v=0B00Bx4mu1U,Eftos,Lunatic ward
classical,https://www.youtube.com/watch?v=WRWszC0rfHk,Eftos,N =
classical,https://www.youtube.com/watch?v=3hslBlBeF5c,Eftos,Nihil est
classical,https://www.youtube.com/watch?v=YvcFlLegKSI,Antonín Dvořák,Allegro con fuoco
classical,,Eftos,Eleven Commandments
classical,https://www.youtube.com/watch?v=kSE15tLBdso,Luigi Boccherini,Minuet
classical,https://www.youtube.com/watch?v=MUteYRCgU5M,Eftos,Carpe Nihil
classical,https://www.youtube.com/watch?v=oOxIbhqZsKc,Bedřich Smetana,The Moldau
classical,https://www.youtube.com/watch?v=AUa-FFQ5824,Camille Saint-Saëns,The Swan
classical,https://www.youtube.com/watch?v=UzWzgEURniE,Wolfgang Amadeus Mozart,Dies Irae
classical,https://www.youtube.com/watch?v=RnQRQzTZjmo,Pyotr Ilyich Tchaikovsky,Dance of the Sugar Plum Fairy
classical,,Eftos,Childbed depression (finale)
classical,https://www.youtube.com/watch?v=wCEzh3MwILY,Edvard Grieg,Morning Mood
classical,https://www.youtube.com/watch?v=-mHgucSz1hs,Ralph Vaughan Williams,The Lark Ascending
classical,https://www.youtube.com/watch?v=OIPfulWW7d0,Georg Friedrich Händel,Arrival of the Queen of Sheba
classical,https://www.youtube.com/watch?v=MCtk7vYDwP4,Franz Joseph Haydn,Symphony 99 In Eb/Vivace
classical,https://www.youtube.com/watch?v=Lgyv7b_wP_M,Sergei Rachmaninoff,Allegro ma non tanto
classical,https://www.youtube.com/watch?v=tQxINIyBejY,Ralph Vaughan Williams,Fantasia on Greensleeves
classical,,Georges Bizet,Carmen - March of the Toreador
classical,https://www.youtube.com/watch?v=Tv40mcAM1ZA,Johann Sebastian Bach,Badinerie
classical,https://www.youtube.com/watch?v=BoUDthyy0Nk,Antonín Dvořák,Largo
classical,https://www.youtube.com/watch?v=2cXPnY59IEQ,Franz Liszt,La Campanella
classical,https://www.youtube.com/watch?v=l1v9Uz3WFno,Ludwig van Beethoven,Allegro con brio
classical,,Antonio Vivaldi,Spring - Allegro
classical,,Eftos,Valse mortuary (intro)
classical,https://www.youtube.com/watch?v=nR9DCHEvZ2E,Luigi Boccherini,Menuett
classical,https://www.youtube.com/watch?v=8mz5Rtx-Eu0,Felix Mendelssohn,Spring Song
classical,https://www.youtube.com/watch?v=H3dhH5goUyE,Antonín Dvořák,Humoresque
classical,,Eftos,Zeronin (intro)
classical,,Eftos,Void war II (finale)
classical,https://www.youtube.com/watch?v=tUMc_-Bcunk,Max Richter,On the Nature of Daylight
classical,https://www.youtube.com/watch?v=VFYhWZKSOWM,Ludovico Einaudi,Primavera
classical,https://www.youtube.com/watch?v=Ozu-CVkHZx8,Georg Friedrich Händel,Suite No. 4 In D Minor
classical,https://www.youtube.com/watch?v=TCGvZCbcE0Q,Ludovico Einaudi,Divenire
classical,https://www.youtube.com/watch?v=xM2IrxXPfMQ,Franz Schubert,Impromptu No. 3 in G flat major
classical,https://www.youtube.com/watch?v=zh6O5vwouXY,Ludwig van Beethoven,Pathetique Movement
classical,https://www.youtube.com/watch?v=5oZgTIB1P1s,Georg Friedrich Händel,Sarabande
classical,https://www.youtube.com/watch?v=wYq8hfYVUcI,Eftos,Halfworld
rap,https://www.youtube.com/watch?v=_Yhyp-_hX2s,Eminem,Lose Yourself
rap,https://www.youtube.com/watch?v=fPO76Jlnz6c,Coolio,Gangsta's Paradise
rap,https://www.youtube.com/watch?v=j5-yKhDd64s,Eminem,Not Afraid
rap,https://www.youtube.com/watch?v=5qm8PH4xAss,50 Cent,In Da Club
rap,https://www.youtube.com/watch?v=PsO6ZnUZI0g,Kanye West,Stronger
rap,https://www.youtube.com/watch?v=YVkUvmDQ3HY,Eminem,Without Me
rap,https://www.youtube.com/watch?v=D4hAVemuQXY,Eminem,Sing for the Moment
rap,https://www.youtube.com/watch?v=h4UqMyldS7Q,Ice Cube,It Was A Good Day
rap,https://www.youtube.com/watch?v=nQJACVmankY,T.I.,Whatever You Like
rap,https://www.youtube.com/watch?v=eJO5HU_7_1w,Eminem,The Real Slim Shady
rap,https://www.youtube.com/watch?v=gOMhN-hfMtY,Eminem,Stan
rap,https://www.youtube.com/watch?v=S9bCLPwzSC0,Eminem,Mockingbird
rap,https://www.youtube.com/watch?v=dFKjzxWITWw,Jay-Z and Linkin Park,Numb/Encore
rap,https://www.youtube.com/watch?v=sNPnbI1arSE,Eminem,My Name Is
rap,https://www.youtube.com/watch?v=_CL6n0FJZpk,Dr. Dre,Still D.R.E.
rap,https://www.youtube.com/watch?v=mQvteoFiMlg,Eminem,The Way I Am
rap,https://www.youtube.com/watch?v=qORYO0atB6g,Beastie Boys,Intergalactic
rap,https://www.youtube.com/watch?v=0YdLT0rL6L4,JAY-Z,99 Problems
rap,https://www.youtube.com/watch?v=z5rRZdiu1UE,Beastie Boys,Sabotage
rap,https://www.youtube.com/watch?v=eXvBjCO19QY,2Pac,Changes
rap,https://www.youtube.com/watch?v=otCpCn0l4Wo,MC Hammer,U Can't Touch This
rap,https://www.youtube.com/watch?v=RSdKmX2BH7o,Eminem,We Made You
rap,https://www.youtube.com/watch?v=MYF7H_fpc-g,Kanye West,Jesus Walks
rap,https://www.youtube.com/watch?v=2IH8tNQAzSs,Lil' Wayne,Lollipop
rap,,Notorious B.I.G.,Juicy
rap,https://www.youtube.com/watch?v=XhzpxjuwZy0,House of Pain,Jump Around
rap,https://www.youtube.com/watch?v=RijB8wnJCN0,Cypress Hill,Insane in the Brain
rap,https://www.youtube.com/watch?v=lgT1AidzRWM,Eminem,Beautiful
rap,https://www.youtube.com/watch?v=MYxAiK6VnXw,OutKast,Ms. Jackson
rap,,Notorious B.I.G.,Hypnotize
rap,https://www.youtube.com/watch?v=SRcnnId15BA,50 Cent,Candy Shop
rap,https://www.youtube.com/watch?v=lexLAjh8fPA,Eminem,Like Toy Soldiers
rap,https://www.youtube.com/watch?v=ubu0qV4btQI,2Pac,Life Goes On
rap,https://www.youtube.com/watch?v=QZXc39hT8t4,Dr. Dre,The Next Episode
rap,https://www.youtube.com/watch?v=Co0tTeuUVhU,Kanye West,Heartless
rap,https://www.youtube.com/watch?v=Mb1ZvUDvLDY,2Pac,Dear Mama
rap,https://www.youtube.com/watch?v=rog8ou-ZepE,Vanilla Ice,Ice Ice Baby
rap,https://www.youtube.com/watch?v=fWCZse1iwE0,Snoop Dogg,Gin And Juice
rap,https://www.youtube.com/watch?v=4B_UYYPb-Gk,Run-D.M.C.,Walk This Way
rap,https://www.youtube.com/watch?v=RQ9_TKayu9s,Eminem,Cleanin Out My Closet
rap,https://www.youtube.com/watch?v=PBwAxmrE194,Wu-Tang Clan,C.R.E.A.M.
rap,https://www.youtube.com/watch?v=9dcVOmEQzKA,Eminem,Just Lose It
rap,https://www.youtube.com/watch?v=_JphDdGV2TU,Sir Mix-A-Lot,Baby Got Back
rap,https://www.youtube.com/watch?v=Oz_-VaTHpc8,JAY-Z,Dirt Off Your Shoulder
rap,https://www.youtube.com/watch?v=8kYkciD9VjU,Eminem,Superman
rap,https://www.youtube.com/watch?v=eDZ961xhNEo,2Pac,California Love
rap,https://www.youtube.com/watch?v=VDvr08sCPOc,Fort Minor,Remember the Name
rap,https://www.youtube.com/watch?v=qZuxPKUVGiw,N.W.A,Fuck tha Police
rap,https://www.youtube.com/watch?v=mmo3HFa2vjg,Public Enemy,Fight the Power
rap,https://www.youtube.com/watch?v=1plPyJdXKIY,Warren G,Regulate
rap,https://www.youtube.com/watch?v=l-O5IHVhWj0,Run-D.M.C.,It's Tricky
rap,https://www.youtube.com/watch?v=HSC9cgvtkRs,Luniz,I Got 5 On It
rap,https://www.youtube.com/watch?v=4m48GqaOz90,Black Eyed Peas,Boom Boom Pow
rap,https://www.youtube.com/watch?v=E58qLXBfLrs,Kanye West,Can't Tell Me Nothing
rap,https://www.youtube.com/watch?v=aIXyKmElvv8,Fugees,Ready or Not
rap,https://www.youtube.com/watch?v=GtUVQei3nX4,Snoop Dogg,Drop It Like It's Hot
rap,https://www.youtube.com/watch?v=KbjaLGsOHaE,Drake,Best I Ever Had
rap,https://www.youtube.com/watch?v=uelHwf8o7_U,Eminem,Love the Way You Lie
rap,,Notorious B.I.G.,Big Poppa
rap,https://www.youtube.com/watch?v=QFcv5Ma8u8k,Dr. Dre,Forgot About Dre
rap,https://www.youtube.com/watch?v=1wYNFfgrXTI,Eminem,When I'm Gone
rap,https://www.youtube.com/watch?v=eBShN8qT4lk,Beastie Boys,Fight for Your Right
rap,https://www.youtube.com/watch?v=hVkBlsgthLg,Lupe Fiasco,Superstar
rap,https://www.youtube.com/watch?v=pMXN9-9MgjY,T.I.,What You Know
rap,https://www.youtube.com/watch?v=RZIzD0ZfTFg,Eminem,White America
rap,https://www.youtube.com/watch?v=hI8A14Qcv68,Nas,N.Y. State of Mind
rap,https://www.youtube.com/watch?v=JByDbPn6A1o,Eminem,Space Bound
rap,https://www.youtube.com/watch?v=2K0q74jtV8s,The Game,Dreams
rap,https://www.youtube.com/watch?v=hNXdOhwVAhk,2Pac,Me Against the World
rap,https://www.youtube.com/watch?v=TMZi25Pq3T8,N.W.A,Straight Outta Compton
rap,https://www.youtube.com/watch?v=JhqyZeUlE8U,Beastie Boys,Sure Shot
rap,https://www.youtube.com/watch?v=D1I1x2pYMK0,Eminem,Kill You
rap,https://www.youtube.com/watch?v=e5PnuIRnJW8,Nas,The World Is Yours
rap,https://www.youtube.com/watch?v=RtSDWq6HsJE,Nelly,Ride Wit Me
rap,https://www.youtube.com/watch?v=P05bTId-92A,Eminem,Business
rap,https://www.youtube.com/watch?v=vimZj8HW0Kg,LL Cool J,Mama Said Knock You Out
